post_title,sku,parent_sku,meta:product_style,tax:product_type,meta:attribute_pa_size,attribute:pa_size,attribute_data:pa_size,meta:attribute_pa_color,attribute:pa_color,attribute_data:pa_color,meta:upc_field,regular_price,meta:msrp_field,Map_Required,weight,swIMG,URL1,URL2,URL3,URL4,post_content,tax:product_brand,tax:product_gender,Category,SubCategory,tax:product_collection,tax:product_productline,attribute:pa_fabric,attribute_data:pa_fabric,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute:pa_bratype,attribute_data:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute:pa_controllevel,attribute_data:pa_controllevel,attribute:pa_silhouette,attribute_data:pa_silhouette,attribute:pa_bigandtall,attribute_data:pa_bigandtall,attribute:pa_inseam,attribute_data:pa_inseam,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,ParentImage
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10965,1233,09456,,38B,,,Navy/White,,,00014671706635,16.18,0,0,0.23,https://nylimages.s3.amazonaws.com/HBI_M09456_NavyWhite_sw.jpg,https://nylimages.s3.amazonaws.com/09456_Navy.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10966,1233,09456,,38C,,,Navy/White,,,00014671706642,16.18,0,0,0.23,https://nylimages.s3.amazonaws.com/HBI_M09456_NavyWhite_sw.jpg,https://nylimages.s3.amazonaws.com/09456_Navy.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10967,1233,09456,,32A,,,Black/Body Beige,,,00014671407921,16.18,0,0,0.2,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10968,1233,09456,,32B,,,Black/Body Beige,,,00014671407938,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10969,1233,09456,,32C,,,Black/Body Beige,,,00014671407945,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10970,1233,09456,,34A,,,Black/Body Beige,,,00014671407952,16.18,0,0,0.2,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10971,1233,09456,,34B,,,Black/Body Beige,,,00014671390469,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10972,1233,09456,,34C,,,Black/Body Beige,,,00014671390476,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10973,1233,09456,,34D,,,Black/Body Beige,,,00014671390575,16.18,0,0,0.25,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10974,1233,09456,,36A,,,Black/Body Beige,,,00014671407969,16.18,0,0,0.2,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10975,1233,09456,,36B,,,Black/Body Beige,,,00014671390582,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10976,1233,09456,,36C,,,Black/Body Beige,,,00014671390599,16.18,0,0,0.23,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10977,1233,09456,,36D,,,Black/Body Beige,,,00014671390605,16.18,0,0,0.25,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10978,1233,09456,,38B,,,Black/Body Beige,,,00014671390612,16.18,0,0,0.23,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10979,1233,09456,,38C,,,Black/Body Beige,,,00014671390629,16.18,0,0,0.23,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10980,1233,09456,,38D,,,Black/Body Beige,,,00014671390636,16.18,0,0,0.3,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
Maidenform Womens Comfort Devotion Comfy Soft Full Coverage Wirefree Bra,10981,1233,09456,,40B,,,Black/Body Beige,,,00014671390643,16.18,0,0,0.23,https://nylimages.s3.amazonaws.com/HBI_M09456_BlackBodyBeige_sw.jpg,https://cdn1.nuorder.com/product/82905b1c70fcc7bf4b281ae4cbaa70b0.jpg,NULL,NULL,NULL,Surprise! No Wires! Our Maidenform Comfort Devotion No Wire Demi Bra is sexy soft and wirefree with a boost of lift. Be comfortable from the inside out!Comfort cups with lift you'll love. Luxuriously soft sueded-touch fabric. Back and side smoothi ngfor a sleek look under clothes. Delicate lace detailing at neckline. Super soft hook & eye won't irritate skin. Leotard back helps keep straps in place.,Maidenform,Women,Bras,Wirefree Bras,Comfort Devotion,Laced,Nylon/elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09456_Navy.jpg
